Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
1.5,area,0.060000,2400,20.722,18676.375,18763.996,5.033063428571428
1.5,area,0.060000,2700,20.841,18773.999,18861.127,5.044690201729107
1.5,area,0.060000,3000,20.948,18871.130,18957.827,5.0316604046242785
1.5,area,0.070000,100,20.728,18967.831,19055.448,5.021434097421204
1.5,area,0.070000,400,20.815,19065.450,19152.682,5.002523563218389
1.5,area,0.070000,700,20.795,19162.684,19250.024,5.028114942528738
1.5,area,0.070000,1000,20.790,19260.027,19347.381,5.0478363896848135
1.5,area,0.070000,1300,20.707,19357.384,19445.096,5.02734899713467
1.5,area,0.070000,1600,20.879,19455.099,19542.072,5.028616714697408
1.5,area,0.070000,1900,20.776,19552.075,19639.488,5.02192005730659
1.5,area,0.070000,2100,20.746,19649.491,19737.032,5.039845845272203
1.5,area,0.070000,2400,20.787,19747.035,19834.405,5.013263218390803
1.5,area,0.070000,2700,20.867,19844.408,19931.443,5.031750287356323
1.5,area,0.070000,3000,20.719,19941.446,20029.099,5.057548424068769
1.5,area,0.080000,100,20.739,20039.103,20126.671,5.018904297994267
1.5,area,0.080000,400,20.882,20136.674,20223.674,5.016259654178674
1.5,area,0.080000,700,20.836,20233.679,20320.830,5.00580775862069
1.5,area,0.080000,1000,20.773,20330.833,20418.253,4.999559770114942
1.5,area,0.080000,1300,20.592,20428.256,20516.452,5.015154261363642
1.5,area,0.080000,1600,20.761,20526.455,20613.919,5.0240988538681925
1.5,area,0.080000,1900,20.767,20623.922,20711.361,5.025265616045847
1.5,area,0.080000,2100,20.698,20721.364,20809.101,5.05161085714286
1.5,area,0.080000,2400,20.778,20819.104,20906.492,5.008662068965516
1.5,area,0.080000,2700,20.814,20916.495,21003.752,4.996939080459776
1.5,area,0.080000,3000,20.681,21013.755,21101.550,4.838914857142856
1.5,area,0.090000,100,20.794,21111.554,21198.900,4.805558333333329
1.5,area,0.090000,400,21.025,21208.903,21295.270,4.803532173913041
1.5,area,0.090000,700,20.665,21305.273,21393.156,4.8247714285714265
1.5,area,0.090000,1000,20.831,21403.159,21490.340,4.830416379310346
1.5,area,0.090000,1300,20.627,21500.342,21588.395,4.820907407407404
1.5,area,0.090000,1600,20.843,21598.398,21685.530,4.816926149425288
1.5,area,0.090000,1900,20.702,21695.533,21783.269,4.834355714285714
1.5,area,0.090000,2100,20.935,21793.272,21880.025,4.799232080924858
1.5,area,0.090000,2400,20.750,21890.028,21977.552,4.795603438395418
1.5,area,0.090000,2700,21.114,21987.555,22073.559,4.817408454810495
1.5,area,0.090000,3000,20.457,22083.563,22172.330,4.822239265536724
1.5,area,0.100000,100,21.004,22182.334,22268.806,4.835324927536227
1.5,area,0.100000,400,20.635,22278.809,22366.830,4.8040860398860366
1.5,area,0.100000,700,20.995,22376.833,22463.320,4.7993771014492745
1.5,area,0.100000,1000,20.935,22473.323,22560.061,4.796186994219653
1.5,area,0.100000,1300,20.698,22570.064,22657.811,4.809052000000001
1.5,area,0.100000,1600,20.840,22667.814,22754.960,4.785688218390806
1.5,area,0.100000,1900,20.816,22764.963,22852.212,4.876163793103453
1.5,area,0.100000,2100,20.713,22862.215,22949.898,4.794158739255016
1.5,area,0.100000,2400,21.020,22959.901,23046.284,4.812306086956526
1.5,area,0.100000,2700,20.827,23056.288,23143.535,4.80176925287357
1.5,area,0.100000,3000,20.706,23153.539,23241.254,4.783475142857144
1.5,edge,0.000000,100,19.780,23251.259,23343.088,5.022942896174861
1.5,edge,0.000000,400,19.493,23353.091,23446.273,5.0893692722371995
1.5,edge,0.000000,700,19.818,23456.317,23547.968,5.081465205479451
1.5,edge,0.000000,1000,19.996,23557.971,23648.793,5.0949602209944755
1.5,edge,0.000000,1300,19.869,23658.796,23750.241,5.1381416438356196
1.5,edge,0.000000,1600,20.040,23760.244,23850.913,5.17829944598338
1.5,edge,0.000000,1900,19.844,23860.916,23952.499,5.215570410958903
1.5,edge,0.000000,2100,19.706,23962.503,24054.648,5.280035054347824
1.5,edge,0.000000,2400,19.959,24064.652,24155.660,5.257928453038674
1.5,edge,0.000000,2700,19.908,24165.663,24256.892,5.185761813186818
1.5,edge,0.000000,3000,19.868,24266.895,24358.330,5.094915659340659
1.5,edge,0.000400,100,19.807,24368.335,24460.049,5.0500909836065615
1.5,edge,0.000400,400,19.700,24470.053,24562.267,5.081523978201632
1.5,edge,0.000400,700,19.638,24572.270,24664.780,5.140613279132794
1.5,edge,0.000400,1000,19.760,24674.784,24766.669,5.092719398907103
1.5,edge,0.000400,1300,19.754,24776.672,24868.597,5.093282240437164
1.5,edge,0.000400,1600,19.751,24878.600,24970.557,5.089522888283382
1.5,edge,0.000400,1900,19.858,24980.560,25072.000,5.11649285714286
1.5,edge,0.000400,2100,19.847,25082.003,25173.543,5.090344109589042
1.5,edge,0.000400,2400,19.637,25183.546,25276.064,5.157160704607048
1.5,edge,0.000400,2700,19.841,25286.067,25377.630,5.155902465753424
1.5,edge,0.000400,3000,19.709,25387.633,25479.807,5.125746866485013
1.5,edge,0.000800,100,19.666,25489.811,25582.177,5.04785842391305
1.5,edge,0.000800,400,19.717,25592.180,25684.275,5.050925543478265
1.5,edge,0.000800,700,19.524,25694.279,25787.331,5.101677567567566
1.5,edge,0.000800,1000,19.570,25797.334,25890.108,5.200223783783786
1.5,edge,0.000800,1300,19.497,25900.111,25993.273,5.1492477088948805
1.5,edge,0.000800,1600,19.786,26003.276,26095.069,5.260286338797812
1.5,edge,0.000800,1900,19.805,26105.072,26196.780,5.104266575342468
